0.0125,0.1,0.5,0.9750812329132168,0.9764502097662534,237.35582450608146,237.8181748791726
0.0125,0.1,1.0,0.9750812329132168,0.97609399125389,237.35582450608146,237.71375476023695
0.0125,0.1,2.0,0.9750812329132168,0.9757097696583197,237.35582450608146,237.5701975418598
0.0125,0.1,4.0,0.9750812329132168,0.975459996601824,237.35582450608146,237.47309160123734
0.0125,0.11,0.5,0.97490442973294,0.9764197222753788,237.31124990743498,237.8180726298519
0.0125,0.11,1.0,0.97490442973294,0.9760396512256647,237.31124990743498,237.70728046256357
0.0125,0.11,2.0,0.97490442973294,0.9756272344609473,237.31124990743498,237.55401282168876
0.0125,0.11,4.0,0.97490442973294,0.9753564659183115,237.31124990743498,237.44953190462408
0.0125,0.12,0.5,0.9747271208096303,0.9763910039368427,237.266539101227,237.81797768560452
0.0125,0.12,1.0,0.9747271208096303,0.9759884025433868,237.266539101227,237.70126020818975
0.0125,0.12,2.0,0.9747271208096303,0.9755491214141717,237.266539101227,237.53884255419118
0.0125,0.12,4.0,0.9747271208096303,0.9752580478301531,237.266539101227,237.42730786080995
0.0125,0.13,0.5,0.9745492928523208,0.9763639395176855,237.22168847094687,237.81788957010966
0.0125,0.13,1.0,0.9745492928523208,0.9759400485861263,237.22168847094687,237.6956647130606
0.0125,0.13,2.0,0.9745492928523208,0.9754751692250907,237.22168847094687,237.52462651449656
0.0125,0.13,4.0,0.9745492928523208,0.9751644622439976,237.22168847094687,237.40634812931737
0.0125,0.14,0.5,0.9743709835870643,0.9763384296696629,237.17670828747796,237.81780787279374
0.0125,0.14,1.0,0.9743709835870643,0.9758944195644204,237.17670828747796,237.6904687126595
0.0125,0.14,2.0,0.9743709835870643,0.975405151182332,237.17670828747796,237.51129635921396
0.0125,0.14,4.0,0.9743709835870643,0.9750754652409395,237.17670828747796,237.38658813660967
0.0125,0.15,0.5,0.9741922557524703,0.9763143877479566,237.13161543355932,237.81773223564943
0.0125,0.15,1.0,0.9741922557524703,0.9758513671815074,237.13161543355932,237.6856501592601
0.0125,0.15,2.0,0.9741922557524703,0.9753388684173149,237.13161543355932,237.4988193570805
0.0125,0.15,4.0,0.9741922557524703,0.974990842216296,237.13161543355932,237.36797107736803
0.0125,0.16,0.5,0.9740132081155598,0.976291737439373,237.08643665468705,237.81766234341083
0.0125,0.16,1.0,0.9740132081155598,0.9758107606469557,237.08643665468705,237.68118962304655
0.0125,0.16,2.0,0.9740132081155598,0.9752761448476177,237.08643665468705,237.4871573308316
0.0125,0.16,4.0,0.9740132081155598,0.9749104026984667,237.08643665468705,237.35044653536684
0.0125,0.17,0.5,0.9738339529287194,0.9762704109557054,237.04120220938944,237.81759791607078
