0.6873664639224287,490.49910294650994,120.0,1901.0,0.25,0.1,236.82432071654,0.0,6.0,1.0,0.025,1.0
0.9194229110850854,655.9212734202183,63.0,256.0,0.25,0.3,29.6030400895675,1.0,6.0,1.0,0.05,0.0
0.9226960392685482,602.9818649677723,79.0,388.0,0.25,0.7,59.206080179135,0.0,6.0,0.01,0.1,1.0
0.6697572429955504,647.5404668477157,302.0,1398.0,1.0,0.5,118.41216035827,1.0,1.5,0.001,0.05,1.0
0.1292667900388736,78.12247470337132,1241.0,3586.0,2.0,0.1,118.41216035827,1.0,9.0,0.001,0.025,1.0
0.8810570195783043,625.6208414508391,136.0,1882.0,0.25,0.5,118.41216035827,1.0,6.0,0.01,0.025,0.0
0.7849624638483549,689.4391088601142,123.0,636.0,0.5,0.5,118.41216035827,1.0,1.5,0.01,0.1,1.0
0.5942348129729228,490.91230816739164,257.0,845.0,1.0,0.5,236.82432071654,0.0,3.0,0.01,0.1,0.0
0.677442386835879,479.80536114959887,86.0,518.0,0.25,0.1,236.82432071654,0.0,6.0,0.01,0.1,0.0
0.7002124243017042,490.2684118554475,128.0,662.0,0.25,0.3,236.82432071654,1.0,9.0,0.01,0.1,1.0
0.7013644099340964,512.1400550238421,198.0,770.0,0.5,0.5,236.82432071654,0.0,9.0,1.0,0.1,0.0
0.9579068203611796,573.8929547694171,163.0,1138.0,0.25,0.9,118.41216035827,0.0,9.0,1.0,0.05,1.0
0.7321370873954051,592.3914292119418,245.0,823.0,2.0,0.7,118.41216035827,1.0,6.0,0.01,0.1,0.0
0.6494707965452814,403.6343879548403,139.0,1117.0,0.5,0.3,118.41216035827,1.0,6.0,1.0,0.05,1.0
0.6392929766540388,544.4423766108179,100.0,552.0,1.0,0.3,59.206080179135,1.0,6.0,0.001,0.1,0.0
0.6893823883971617,610.458104598046,111.0,956.0,1.0,0.3,59.206080179135,0.0,3.0,1.0,0.05,0.0
0.6989557513377342,543.1168722925788,279.0,863.0,2.0,0.7,236.82432071654,0.0,6.0,0.01,0.1,0.0
0.7723571603135063,584.5582990214089,126.0,643.0,0.5,0.5,118.41216035827,1.0,9.0,0.01,0.1,0.0
