321.6035548404804,325.21508213995236,328.07381685469585,330.76151797505474
317.98871594634164,322.95093424948124,327.9114771589372,332.8180219147937
312.9967841626028,319.25900367615907,327.1579683856131,335.1982449769943
306.3800557669713,313.88036297927385,325.74801491093024,337.90143746440145
297.8314425570257,306.56505209860063,323.6976913852592,340.9509993562764
286.91220056546655,297.0356017185369,321.1002741834015,344.3856317821311
272.89836968963914,284.9493200732261,318.12340646199436,348.2500650184618
254.36205861475852,269.8652005007792,315.0042100281215,352.58742172685345
227.4217805831352,251.2643526779761,312.03610937583767,357.4340491003274
35.399950953265474,228.90305539513992,309.54174158146026,362.8168883275199
41.0254474672879,204.59428060719657,307.8324722763067,368.7528885325108
47.06061768894506,185.0357861726641,307.164699153347,375.2498429168085
53.50466610329172,175.35402706003612,307.7087190723167,382.30795268290393
60.35689461596773,173.26273439028995,309.54091209767705,389.9216704733644
67.61667813937531,175.56086379539528,312.6577354904257,398.081433970464
75.28349302974767,180.46246326617262,317.00084149063485,406.7751885593512
83.35688396729068,187.05839445867497,322.482396049857,415.9895595263513
91.83648003276438,194.8608670518745,329.00440879311753,425.71073488662915
100.72197201700625,203.58949939255686,336.4709246930468,435.92509703709186
110.01311926516406,213.07302371394496,344.79436232359114,446.6196149273893
119.70973758212021,223.20149578627314,353.898022741446,457.78209827211697
129.8116852022472,233.9014445576103,363.71638241431896,469.4013326400122
140.31886792456322,245.12218253524156,374.1942835064538,481.46712437470006
151.2312357793477,256.8278277255347,385.2856864015907,493.9703040567758
162.54875895042358,268.9924550866077,396.95232792768024,506.90268303270824
