0.89494714243307,0.9264030371012777,0.9376654693817503,0.9455258156651123,0.951757565685234
0.8718013066763907,0.9146145641028216,0.9301392737106233,0.9410047513412952,0.949702126149761
0.8382160175808872,0.8970520255908857,0.9187096535228535,0.9341030675331112,0.9465443396364116
0.8015159045456819,0.8771739611204235,0.9056217520985297,0.926141432421555,0.9428679527634627
0.7559432985842782,0.8514070549010315,0.8883172559093575,0.9154320684604216,0.9378754973672323
0.7062081462577967,0.8213701031076122,0.8676704665852185,0.9024288879445233,0.9317430616590232
0.6514618558987939,0.7857928736008111,0.8426538299823679,0.8864101304949918,0.9240988953291771
0.5900949176021701,0.7434762027216117,0.8122894393198783,0.8667218180648462,0.9146755200706822
0.5166140950511069,0.6902956542707935,0.7740096073063709,0.8420548991769842,0.9029564421335439
0.4178712482901925,0.6197570168360458,0.7246524191182879,0.811205357902663,0.8887542873041971
0.2747577205235521,0.5284324894980372,0.6653904819931385,0.7765659828527776,0.8738156701366883
0.07597993872992956,0.4183041083357936,0.6035593057116677,0.7444794693515167,0.8613105215033998
0.01000720402633434,0.31094391603407,0.5527156646830864,0.7221795787651686,0.8537708989920336
0.00976705107878808,0.25618587488364275,0.5240542987280934,0.7117349222911735,0.8508047478066572
0.009767046913296972,0.2479754873258922,0.5147385762837366,0.7088589575948497,0.8501454322189217
0.009767046913296972,0.24766379256325888,0.5132263536189845,0.7084563442134637,0.8500757239099734
0.009767046913296972,0.24766119763309566,0.5131223876583257,0.7084339949946613,0.8500730534668908
