315.109942099058,321.712609443156,324.1718658798306,325.6813017000591,326.4494630755184
310.4831219864614,319.6504242779518,323.03637076394597,325.1648122251524,326.29691186656
303.3095781208768,316.32933661015346,321.13147425289503,324.2402208234091,325.9940604397294
294.69414727107215,312.18725862393427,318.6300189266843,322.9458990237387,325.53179573052637
282.19964469172527,305.93820946037556,314.6999509972196,320.7866652607685,324.70345011407136
265.8515982864316,297.186139835159,308.96251687842147,317.4499306200375,323.34906203152275
244.85576046916992,284.73973214479577,300.50941935186944,312.2871277328798,321.1686621387414
218.8221132371487,267.5265885303175,288.408385747061,304.7043057821583,317.89743242916194
186.29197749205443,243.90566124479741,271.5646073083705,294.0963508024529,313.3298463212107
143.70061417870855,211.71886994926055,248.97784218490446,280.26872406320234,307.56254360767355
84.80917874133024,169.67436831660115,221.42256903976295,264.5592921227355,301.44662573931606
11.023379280075734,118.97391376223231,192.52762280144862,250.06932639182742,296.3716760465288
2.8040961575423682e-5,70.12570831365963,168.84502683887948,240.09823457404732,293.34873571876125
2.0638642515352756e-5,46.78539146082252,155.65182532565362,235.49168584090802,292.1790774546547
83.35679939670571,43.565894076798315,151.43023176219475,234.199995120604,291.92291550245966
83.35679939670571,43.449210918416874,150.7510084332802,234.02720691640667,291.8961182029847
83.35679939670571,43.44823506151803,150.70532038452293,234.01754147759343,291.8950850406054
