0.025,0.1,0.5,0.8877855027789858,0.9228662568732994,214.44302777248652,237.81949977681668
0.025,0.35,0.5,0.8993586457742004,0.9228662568732994,217.56014975784774,237.81949977681668
0.025,0.6,0.5,0.9261227526515394,0.9228662568732994,224.76983387040144,237.81949977681668
0.025,0.85,0.5,0.9744395486539043,0.9228662568732994,237.86320204505165,237.81949977681668
0.525,0.1,0.5,0.10196908308982724,0.9228662568732994,23.4231925077409,237.81949977681668
0.525,0.35,0.5,0.3666180417989292,0.9228662568732994,88.23583216107346,237.81949977681668
0.525,0.6,0.5,0.6196283074018953,0.9228662568732994,153.02659316910675,237.81949977681668
0.525,0.85,0.5,0.8500226270273183,0.9228662568732994,213.18724083960356,237.81949977681668
1.025,0.1,0.5,0.09996050577078475,0.9228662568732994,24.612062286923624,237.81949977681668
1.025,0.35,0.5,0.3545311932114451,0.9228662568732994,88.81253784281937,237.81949977681668
1.025,0.6,0.5,0.6035965245376186,0.9228662568732994,153.0084933352827,237.81949977681668
1.025,0.85,0.5,0.8410773352357854,0.9228662568732994,215.00390386633026,237.81949977681668
