0.891612074032362,599.0143271675541,292.0,2343.0,0.5,0.7,118.41216035827,3.0,3.0,0.0001,0.025,1.0
0.8803460061641024,493.56658083849555,168.0,2054.0,2.0,0.7,29.6030400895675,4.0,6.0,0.0001,0.025,1.0
0.8824155346074153,626.2809885921246,136.0,1877.0,0.25,0.5,118.41216035827,4.0,6.0,1.0,0.025,0.0
0.5732735581623185,460.6991942566131,196.0,1261.0,1.0,0.3,118.41216035827,2.0,9.0,1.0,0.05,0.0
0.9506032299110213,677.965670498846,390.0,2450.0,1.0,0.9,59.206080179135,4.0,6.0,1.0,0.025,0.0
0.4079343027484796,305.9414901844076,509.0,1657.0,2.0,0.3,236.82432071654,3.0,3.0,1.0,0.05,0.0
0.9255903505490101,597.8621092318418,92.0,757.0,1.0,0.7,29.6030400895675,3.0,9.0,0.0001,0.05,0.0
0.8795314596015044,586.0366504107578,72.0,441.0,0.25,0.3,59.206080179135,2.0,6.0,1.0,0.05,1.0
0.9676349077454189,650.4692194987623,77.0,553.0,0.25,0.7,29.6030400895675,1.0,1.5,0.001,0.025,0.0
0.8703349693548599,667.8708882184396,257.0,829.0,2.0,0.9,236.82432071654,1.0,6.0,0.0001,0.1,0.0
0.7723762985799003,625.8508968746191,81.0,375.0,1.0,0.3,29.6030400895675,1.0,3.0,1.0,0.1,1.0
0.9362906108685343,626.6271291591244,66.0,263.0,0.25,0.7,29.6030400895675,1.0,6.0,0.001,0.1,1.0
0.5735469994676436,637.605314764023,310.0,2445.0,1.0,0.3,118.41216035827,2.0,1.5,1.0,0.025,0.0
0.9004047896199411,655.3277808397735,59.0,213.0,0.25,0.3,29.6030400895675,4.0,9.0,1.0,0.1,0.0
0.44005613458056414,464.3951002706205,106.0,897.0,2.0,0.1,59.206080179135,3.0,6.0,1.0,0.05,0.0
0.8687244878832788,641.3440342562027,110.0,1646.0,0.5,0.5,59.206080179135,4.0,1.5,0.001,0.025,1.0
0.8459607114683997,622.7978209585357,63.0,271.0,0.5,0.3,29.6030400895675,1.0,1.5,0.0001,0.1,1.0
0.8162110814484927,616.0073816594141,591.0,2697.0,1.0,0.7,118.41216035827,2.0,9.0,0.0001,0.025,1.0
0.7156663453580898,525.3109353774265,83.0,500.0,0.25,0.1,236.82432071654,3.0,3.0,0.0001,0.1,0.0
0.9668539753550554,730.4679535153865,177.0,2043.0,0.5,0.9,59.206080179135,4.0,1.5,1.0,0.025,0.0
0.7095331248154743,636.3104785617974,247.0,1325.0,1.0,0.5,118.41216035827,3.0,1.5,0.0001,0.05,1.0
0.8982084407417237,834.0904803945139,229.0,797.0,0.5,0.9,236.82432071654,3.0,1.5,1.0,0.1,1.0
0.9141637201850715,673.317870970179,81.0,584.0,0.25,0.5,59.206080179135,4.0,1.5,1.0,0.05,1.0
0.6447336743053347,523.1102222848778,75.0,412.0,0.5,0.1,118.41216035827,3.0,6.0,0.001,0.1,0.0
0.8830777141268236,663.921925893805,235.0,804.0,2.0,0.9,118.41216035827,4.0,9.0,1.0,0.1,0.0
0.7761236963395811,544.8547802785306,241.0,2293.0,0.25,0.3,236.82432071654,3.0,3.0,1.0,0.025,0.0
0.9365184413637729,663.430129199557,102.0,545.0,0.5,0.9,59.206080179135,2.0,1.5,0.001,0.1,1.0
0.31004446883331316,281.1597786778141,228.0,2388.0,2.0,0.1,118.41216035827,2.0,6.0,0.001,0.025,1.0
0.9227159407581429,677.4767613023848,757.0,2836.0,1.0,0.9,118.41216035827,1.0,6.0,0.0001,0.025,0.0
