0.9373479848822615,0.944436421977574,0.9500467723950441,0.95532102400475
0.924820959803034,0.934589663666419,0.9443526908299203,0.9540072052796006
0.90831709752945,0.9206926446219622,0.9362947456771957,0.9521673870223442
0.8872883955299374,0.9021835870746278,0.9257286687838919,0.9498137491830531
0.861036025630594,0.8784893498132011,0.9126648838911213,0.9470080447269502
0.828544625297998,0.8489397976701414,0.8972632618753503,0.9438447548851909
0.788125952632154,0.8126677783047744,0.8798320570256479,0.9404331269180872
0.7364412889544592,0.7684948382521788,0.8608245986233639,0.9368820190728937
0.6644081054273749,0.7148796016792967,0.840820900798314,0.9332892312034778
0.009818976541248012,0.650488161108069,0.8204812545854597,0.9297355655184539
0.009811523391002807,0.5779481823704644,0.8004698077096128,0.9262828123974922
0.00980400828832061,0.5113930784035343,0.781365632284278,0.9229745585560631
0.009796480216914925,0.4642434216032342,0.7635925097753653,0.9198385629280664
0.009788988478470685,0.43345262353865155,0.7473919329238303,0.9168898397847152
0.009781567907607789,0.41242577907552125,0.7328406194112786,0.9141337134058456
0.009774256239234008,0.39715881853070245,0.7198940511202797,0.9115685942616285
0.009767079229600142,0.3855067832978038,0.7084345501221694,0.9091882076980888
0.00976006142744357,0.3762710915973691,0.6983103600559251,0.9069833395611318
0.009753219639613737,0.36873711287439886,0.6893619385924057,0.9049431445346275
0.009746568686808675,0.3624526389621652,0.6814369865606629,0.9030560394719289
0.00974011959734944,0.35711685718337777,0.6743976621020709,0.901310336787198
0.009733878135679698,0.3525211889419487,0.6681229980827099,0.8996946549792328
0.009727848760746394,0.3485159719737435,0.6625087177091991,0.8981981592963818
0.009722035202907145,0.34499067708595565,0.6574658234314001,0.8968107088396706
0.009716436292778309,0.341861664419454,0.6529187221026196,0.8955229120073853
