"","y","N","m","z","n1","n2","n3"
"1",-0.070296719139358,0.936667446554179,0,0.024465269413828,50,0,0
"2",0.0224433151180103,0.923122529543406,0,0.13124380941045,50,0,0
"3",0.034038547385903,0.947438682041961,0,0.161054738415757,50,0,0
"4",0.0343207949054464,1.00281057503894,0,0.166198182145041,50,0,0
"5",-0.130898875724657,0.925613241797405,0,0.11876941975683,50,0,0
"6",0.0928307843245315,0.958455775039928,0,0.0877303497471286,50,0,0
"7",-0.0451158081375841,0.940415254033636,0,0.142703533704062,50,0,0
"8",-0.0482504601286163,0.909044985274815,0,0.0883134803384223,50,0,0
"9",0.0679579000438694,0.967368034101785,0,0.123564150220318,50,0,0
"10",-0.0229400708469031,0.87854390580905,0,0.0707010010620559,50,0,0
"11",0.0943308002366539,1.01710816461325,0,0.121389835737181,50,0,0
"12",0.0968385022516351,1.14620462067387,0.025,0.137017560355306,50,0,0
"13",0.0477351413634145,1.32483526885516,0.05,0.147616434144736,48,2,0
"14",-0.098019297861969,1.24783047796407,0.075,0.301142077913166,48,2,0
"15",-0.0595782650906249,1.23495412173821,0.1,0.315049593381128,44,6,0
"16",-0.102194790718421,1.21674082761734,0.1,0.483781644882656,43,7,0
"17",-0.0398590126277663,1.27792212004788,0.1,0.588446171757095,44,6,0
"18",-0.0945698959646575,1.2928917068899,0.1,0.613797477278937,43,7,0
"19",-0.0829567993834401,1.2653801833814,0.1,0.668125251341759,41,9,0
"20",-0.022870640982496,1.37581999549314,0.1,0.688539646540672,40,10,0
"21",-0.167604464291071,1.22629816047344,0.1,0.678993723553987,43,7,0
"22",-0.0842091041247365,1.28998574386868,0.1,0.709605330008874,46,4,0
"23",-0.0761049920439544,1.21351271277621,0.1,0.692579737043369,43,7,0
"24",-0.204061352461538,1.04524474887729,0.1,0.677470515138516,45,5,0
"25",0.0382074223508779,1.27641907639819,0.1,0.799850728075015,48,2,0
"26",0.0445919574907966,1.34479190756463,0.1,0.809238848782744,43,7,0
"27",-0.153353497192817,1.24685798501929,0.1,0.805081955653718,47,3,0
"28",-0.0802902649830217,1.30830980582615,0.1,0.77532721700403,40,10,0
"29",-0.206785690870389,1.18529484998071,0.1,0.711283047324884,40,9,1
"30",-0.0249998584637726,1.23404210349648,0.1,0.6788842867591,47,3,0
"31",-0.0448128770584148,1.30452960325214,0.1,0.725470371895072,44,6,0
"32",-0.180477227941197,1.18400209697046,0.1,0.833831030410234,43,7,0
"33",-0.133953989092524,1.13360707103181,0.1,0.785907806980026,44,6,0
"34",-0.0981466147361802,1.11557981939766,0.1,0.862922147319607,44,6,0
"35",-0.152144335000287,1.06353506414077,0.1,0.889518474799067,42,8,0
