"","y","N","m","z","n1","n2","n3"
"1",0.0645381081106787,1.04512863475847,0,0.0458936474359656,100,0,0
"2",-0.0449686262116927,1.00127679723612,0,0.00586544159460821,100,0,0
"3",-0.0643434726892444,1.03611081828592,0,0.0500558717358518,100,0,0
"4",-0.089960650122952,0.920622467894191,0,0.0428758182621138,100,0,0
"5",0.0326226575918959,0.901387788193869,0,-0.0207607195609269,100,0,0
"6",-0.136273057398079,0.747207981569237,0,-0.00655838417363053,100,0,0
"7",0.14180648334925,0.892484940701097,0,-0.0989605438902312,100,0,0
"8",0.228279632221537,1.18576303853316,0,-0.0729586478632875,100,0,0
"9",-0.063818129786879,1.0337905496173,0,-0.0690218044870385,100,0,0
"10",0.132910537081662,1.28859657554042,0,-0.0954833165465524,100,0,0
"11",-0.00459295504815618,1.20811708142416,0,-0.100018692247188,100,0,0
"12",-0.0136150572062981,1.21041103976664,0.05,-0.0437048566382021,100,0,0
"13",-0.13019387985571,1.1209353187169,0.1,0.179032971775747,95,5,0
"14",-0.0836470506792549,1.25208271029136,0.15,0.456179582939166,91,8,1
"15",-0.274677885038862,1.22996451196007,0.2,0.664328519807186,82,16,2
"16",0.040995214845134,1.38558927760072,0.2,0.756365376923433,71,27,2
"17",-0.00229354260850351,1.36333999035617,0.2,0.769142410431251,71,26,3
"18",-0.207225174640039,1.37389223725698,0.2,0.80493767121754,80,17,3
"19",-0.203735198333673,1.59882600389649,0.2,0.876772317110419,83,15,2
"20",-0.263401101043222,1.30973019273037,0.2,0.860922816154324,85,14,1
"21",-0.0496393794979455,1.31223042652997,0.2,0.961620581078873,72,25,3
"22",-0.190565641245056,1.30552452592452,0.2,0.916815102464093,75,25,0
