"","y","N","m","z","n1","n2","n3"
"1",0.182040177175733,1.19966239195837,0,0,100,0,0
"2",-0.105328002313362,1.07973125786616,0,0,100,0,0
"3",-0.0455731278467839,1.03162893883933,0,0,100,0,0
"4",-0.0931999964214609,0.939825603233265,0,0,100,0,0
"5",-0.19506068051389,0.773274154771971,0,0,100,0,0
"6",0.137902933698523,0.88761366178024,0,0,100,0,0
"7",0.226050077281815,1.11274660850646,0,0,100,0,0
"8",-0.0636265067588587,1.0441517928082,0,0,100,0,0
"9",-0.127369141795338,0.919280235831327,0,0,100,0,0
"10",0.0187109657371255,0.936642785311226,0,0,100,0,0
"11",0.173664569606709,1.11428313272268,0,0,100,0,0
"12",-0.0279686974619049,1.08354987291271,0,0,100,0,0
"13",0.244002142524869,1.38298570017278,0,0,100,0,0
"14",-0.0389356005212296,1.33017313757895,0,0,100,0,0
"15",-0.101865415572066,1.20134732383273,0,0,100,0,0
"16",-0.140530999490883,1.04384676026224,0,0,100,0,0
"17",0.01900092353611,1.06387044455032,0,0,100,0,0
"18",-0.103892075349047,0.958890440139301,0,0,100,0,0
"19",-0.0938755953464444,0.872970033315839,0,0,100,0,0
"20",-0.0253257906647279,0.851138988085274,0,0,100,0,0
"21",0.199862590546351,1.13944066883713,0.1,0.351049432357215,87,13,0
"22",0.12913035321752,1.39649938786096,0.1,0.558023501650335,89,11,0
"23",-0.15624171823566,1.29449911851379,0.1,0.738096666394839,93,7,0
"24",-0.257711086916546,1.1004128375394,0.1,0.922685058766113,94,6,0
