"","y","N","m","z","n1","n2","n3"
"1",0.0287420514032178,1.35725063869343,0,-0.00977360258861386,20,0,0
"2",0.0183457518341132,1.15389948867744,0,-0.0114649850582755,20,0,0
"3",0.0750956703433344,0.860845195659686,0,-0.0146711349667943,20,0,0
"4",-0.0838047976924712,1.09463153399816,0,-0.0164009707424096,20,0,0
"5",-0.0556247841319162,1.14329954799528,0,-0.00387830376363244,20,0,0
"6",-0.13121468869787,0.927942008376809,0,6.67296170505727e-06,20,0,0
"7",0.171071910235443,0.742401577387376,0,0.00183144580478338,20,0,0
"8",0.0230548821763079,0.906629693762485,0,0.00698222621253886,20,0,0
"9",-0.0754196973892697,0.95675126125149,0,0.00873859118557588,20,0,0
"10",-0.0491268433564084,0.781169972032242,0,0.00288282701794944,20,0,0
"11",0.0277650019710133,0.875369324534033,0,0.00234214205079488,20,0,0
"12",-0.00744420790668844,1.15479739933254,0.05,0.20554954780615,20,0,0
"13",-0.0293137376668767,1.05599212768074,0.1,0.526037189796971,17,3,0
"14",-0.0407803435689012,1.29777339814283,0.15,0.893523802083144,17,3,0
"15",-0.108821911907841,1.17184675290172,0.2,1.25019693041076,14,6,0
"16",-0.206054467405789,1.25349936665915,0.2,1.52675898860156,18,2,0
"17",-0.231643042957951,1.19099767919449,0.2,1.73481741262909,16,3,1
"18",-0.22448517824447,1.40083043965334,0.2,1.90109769064971,17,3,0
"19",-0.402848244363669,0.973125254588213,0.2,2.08593633995232,13,6,1
"20",-0.362425257948742,0.853335509637749,0.2,2.26347199807702,10,10,0
"21",-0.412970958342398,0.717367070857196,0.2,2.42728526002633,14,6,0
"22",-0.445628914444681,0.720542359994972,0.2,2.59509781243539,13,7,0
"23",-0.521061248260483,0.525494982389795,0.2,2.76443971392571,13,7,0
"24",-0.492356118232788,0.520729465483432,0.2,2.89023394143258,8,11,1
"25",-0.638854643439631,0.482481024867447,0.2,3.04466041983937,7,10,3
"26",-0.709918300518251,0.505810331307882,0.2,3.19310322709054,10,6,4
"27",-0.797336559348191,0.395888649811355,0.2,3.32589440997853,7,10,3
"28",-0.899113203442359,0.342617001316424,0.2,3.44649773023119,4,12,4
"29",-0.866940718327375,0.332163504195972,0.2,3.51683563187857,2,12,6
"30",-0.848204513269811,0.314271517970881,0.2,3.54407409302404,4,12,4
"31",-0.892174907263491,0.158185860236564,0,2.96344327995001,7,4,9
"32",-0.527519737229239,0.0904916516451194,0,2.47203967486381,20,0,0
"33",-0.368973361140897,0.0694802120885033,0,2.06381656895142,20,0,0
"34",-0.190325888193366,0.0460859925635308,0,1.72030187897638,20,0,0
"35",0.0397974267105234,0.0564696174026721,0,1.43360822921319,20,0,0
"36",0.100603033757944,0.056065744877444,0,1.18104543760376,20,0,0
"37",0.137962872343079,0.066939254778449,0,0.992708959404597,20,0,0
"38",0.12990525153925,0.0742644198483018,0,0.827850354485992,20,0,0
"39",0.161725326923863,0.09642020935863,0,0.690570502291319,20,0,0
"40",0.145107823267941,0.0900333637489204,0,0.580607904787883,20,0,0
"41",0.175026928700057,0.142064318961575,0,0.492668927456594,20,0,0
"42",0.193631792533476,0.161539263771996,0,0.414356918577205,20,0,0
"43",0.185074327986211,0.163248774095088,0,0.345029275150593,20,0,0
"44",0.250222757598512,0.21355367259112,0,0.285552454773832,20,0,0
"45",0.144269243813476,0.24988421879908,0,0.242918301236075,20,0,0
"46",0.216401065426235,0.4938781275459,0.2,1.67137758965939,20,0,0
"47",-0.0987290013367657,0.694353184953179,0.2,2.16887289118885,14,5,1
"48",-0.331027609419431,0.6414340394413,0.2,2.46226351434405,13,7,0
"49",-0.400857562388553,0.672929226253293,0.2,2.64270150199186,13,7,0
"50",-0.493818014354964,0.587406806140056,0.2,2.80420765227973,11,9,0
"51",-0.675993364765286,0.549557114669678,0.2,2.99310001770702,12,6,2
"52",-0.629992916733373,0.44764160144175,0.2,3.14541201483681,15,5,0
"53",-0.707875669721653,0.405697168678659,0.2,3.26425657702298,8,10,2
"54",-0.702294910622245,0.337620236792384,0.2,3.3346268745713,2,11,7
"55",-0.789072466970448,0.348504534526674,0.2,3.40491744433189,8,9,3
"56",-0.813950195734381,0.371157981135762,0.2,3.46277530830575,7,9,4
"57",-0.938291138209464,0.328604242884523,0.2,3.53080018057986,4,10,6
"58",-0.813293298549026,0.383490053911126,0.2,3.54783055430887,5,11,4
"59",-0.848395834482118,0.414812264014816,0.2,3.56343718097301,10,7,3
"60",-0.909654766393016,0.323226442198104,0.2,3.57536026306395,6,8,6
"61",-0.881828322251428,0.141026926899841,0,2.98059673534812,3,11,6
"62",-0.5530340022887,0.0948373520943876,0,2.48025315844553,20,0,0
"63",-0.257594886264605,0.0610419385750848,0,2.06029576901448,20,0,0
"64",-0.136734211781381,0.0632198413888731,0,1.72285387463149,20,0,0
"65",-0.0180574780938003,0.0563277196528587,0,1.4412251438,20,0,0
"66",0.0761932445725497,0.0617907550710508,0,1.19825031471768,20,0,0
"67",0.133747224594124,0.0581937838769868,0,0.998348084915974,20,0,0
"68",0.162243312936723,0.0836198066768677,0,0.831455335762254,20,0,0
"69",0.177769288368081,0.0955849240967504,0,0.68347952519091,20,0,0
"70",0.28591597269,0.133803038223365,0,0.569565084909965,20,0,0
