"","y","N","m","z","n1","n2","n3"
"1",-0.0193974734104104,1.01935793412108,0,-0.0414937603861888,100,0,0
"2",0.0150364258718556,1.02288061339378,0,0.01131090972261,100,0,0
"3",-0.102125440999359,0.849133480580938,0,0.0401288220410878,100,0,0
"4",-0.0837643320339814,0.91823535987956,0,0.0147238491193796,100,0,0
"5",-0.00967177151225654,0.815890854513706,0,-0.0209085252372999,100,0,0
"6",0.0424151834497752,0.858887217970105,0,-0.0959638254260382,100,0,0
"7",0.16171590791112,0.990589030922342,0,0.019218136928624,100,0,0
"8",0.0481612284392375,1.04926371682648,0,0.0344469247556273,100,0,0
"9",-0.189760140004391,0.843059658832719,0,0.0160882779213644,100,0,0
"10",0.00252880873799297,0.874819533272497,0,-0.0188689638363716,100,0,0
"11",0.0633596581868478,0.869046288358616,0,0.0797865410759277,100,0,0
"12",0.164874664495223,1.12370241859259,0.05,0.172557929200399,100,0,0
"13",0.00663045153190392,1.34837953885673,0.1,0.266860481270715,91,9,0
"14",-0.200882512486136,1.25230314762002,0.15,0.332336123493215,93,7,0
"15",-0.129058922035813,1.24640928795392,0.2,0.594285886475966,82,17,1
"16",-0.121515033654007,1.26691674169924,0.2,0.634713431016221,74,22,4
"17",-0.0955629918126264,1.29988440202743,0.2,0.790586346377433,85,14,1
"18",-0.00848353753296743,1.67635199609489,0.2,0.737740826321404,81,18,1
"19",-0.224010278316406,1.49934394980345,0.2,0.822804252613885,74,23,3
"20",-0.218697933424652,1.36019908092427,0.2,0.859749892102154,79,20,1
"21",-0.0628330557174483,1.39929669780405,0.2,0.900521508831647,70,28,2
"22",-0.175910868424266,1.52365254398435,0.2,0.911642548744205,82,18,0
"23",-0.124274894391476,1.33584153382351,0,0.828438702202157,10,0,0
"24",-0.079539798706871,1.24891495859912,0,0.75264081193867,10,0,0
