"","y","N","m","z","n1","n2","n3"
"1",0.0289715559742573,0.96793731175587,0,-0.0129042630709314,100,0,0
"2",-0.122466639352541,0.872934969759447,0,-0.0116424508265276,100,0,0
"3",0.24438494036475,1.2260962049219,0,-0.0142916697084632,100,0,0
"4",-0.00157974873887426,1.29354583416876,0,-0.0112267263132827,100,0,0
"5",-0.138058677251909,0.959935767919428,0,-0.00410957124769546,100,0,0
"6",-0.082250597383365,0.89491505569375,0,0.00517571198610609,100,0,0
"7",0.119584338038458,0.918614869444013,0,0.00341410547393959,100,0,0
"8",0.0354110417957512,1.16329827528539,0,0.00700285523517387,100,0,0
"9",0.155408572976936,1.3245941384848,0,0.00522215954513927,100,0,0
"10",-0.139801199493177,1.13888357374958,0,0.0113293427942725,100,0,0
"11",-0.122905006369842,0.878435213242011,0,0.011872087904322,100,0,0
"12",0.176701283210173,1.1759084419915,0.05,0.16489019000562,100,0,0
"13",-0.0287234188814108,1.32695043970422,0.1,0.447586701755608,95,5,0
"14",-0.0671011026826756,1.27113244504986,0.15,0.776654360057354,88,12,0
"15",-0.104515091775303,1.44454892003299,0.2,1.12751354964717,85,15,0
"16",-0.219481087643994,1.41464286706199,0.2,1.39280713695569,81,18,1
"17",-0.180333400124782,1.42400948302498,0.2,1.58284971677295,86,14,0
"18",-0.212782126768366,1.27946259006793,0.2,1.75337769785378,84,13,3
"19",-0.38133202985531,1.16936869657713,0.2,1.95253933880526,77,21,2
"20",-0.177917223059106,1.19843141056267,0.2,2.06242467367348,72,28,0
"21",-0.440240308375837,0.901324149240882,0.2,2.23032460897884,80,18,2
"22",-0.31808733632047,0.816218006770447,0.2,2.35884727986795,69,30,1
"23",-0.325258564029204,0.798896749599271,0.2,2.45748511424312,69,28,3
"24",-0.627249629077891,0.701838263766915,0.2,2.66588707958171,69,30,1
"25",-0.49145244390106,0.587403135302387,0.2,2.82575360103676,50,44,6
"26",-0.475095124364051,0.555051617301188,0.2,2.9346702676631,50,43,7
"27",-0.562889526965373,0.486692645682172,0.2,3.03528767211887,49,41,10
"28",-0.562356675913986,0.535320275477423,0.2,3.12173410313877,45,48,7
"29",-0.593709122212273,0.437965462984545,0.2,3.19327470468319,42,47,11
"30",-0.768219975322342,0.470942179733704,0.2,3.30312115693136,39,52,9
"31",-0.999246163872739,0.149111142351009,0,2.74858277112462,25,58,17
"32",-0.229173172665785,0.14091721850985,0,2.28828224714822,100,0,0
"33",-0.283580555671689,0.102891132494246,0,1.91264747248037,100,0,0
"34",-0.112529760907444,0.0906991923840782,0,1.59699796118428,100,0,0
"35",0.104753402136711,0.117325709477549,0,1.33152998539,100,0,0
"36",-0.0401114536406019,0.0855453650952646,0,1.10944120117151,100,0,0
"37",0.01862621962162,0.103427333661783,0,0.923682708085569,100,0,0
"38",-0.031088205571365,0.0904473599058563,0,0.769505526320062,100,0,0
"39",0.242409071145149,0.0957892926277341,0,0.631254989742215,100,0,0
"40",-0.112698141895724,0.0843764961426747,0,0.516511045103295,100,0,0
"41",0.311787566074599,0.129885050246488,0,0.428001999300756,100,0,0
"42",0.411472038804744,0.19456859766276,0,0.358684068993084,100,0,0
"43",0.0761917374334952,0.220069698793449,0,0.299954836919604,100,0,0
"44",0.268767540825991,0.274734355243644,0,0.257001900087899,100,0,0
"45",0.45130833486621,0.473068577875329,0,0.227436313740309,100,0,0
"46",0.261710605705251,0.743312428438548,0.2,1.15449401328845,100,0,0
"47",-0.0375050344227684,1.08894529247452,0.2,1.59308887107344,72,28,0
"48",-0.29089374765528,1.05041780614511,0.2,1.90425281568878,82,14,4
"49",-0.426760043946056,1.00232049010062,0.2,2.19577305320045,70,30,0
"50",-0.439052747249702,0.642602393000622,0.2,2.42698073700278,59,37,4
"51",-0.462590650678974,0.626944612005735,0.2,2.63998383809546,59,35,6
"52",-0.704350822088949,0.584235125076931,0.2,2.89213340612618,53,42,5
"53",-0.519828405880881,0.417454646125054,0.2,3.04021669208136,39,48,13
"54",-0.64426287137873,0.464830537082086,0.2,3.1624507801239,47,40,13
"55",-0.80635050107225,0.337636754376861,0.2,3.29756881946889,37,53,10
"56",-0.791242195141264,0.427865389808025,0.2,3.39818528319925,43,35,22
"57",-0.977784035703904,0.329609913306522,0.2,3.51549888937951,23,56,21
"58",-1.00539989115579,0.311091913461231,0.2,3.57947550004765,19,47,34
"59",-0.733096818342221,0.362113657659734,0.2,3.54940364182301,16,47,37
"60",-0.517666370779712,0.427553589791837,0.2,3.45914310033848,20,42,38
"61",-0.927325136457157,0.169190916969447,0,2.88652963413714,38,41,21
"62",-0.656964633043577,0.0775225194224166,0,2.39433572215835,100,0,0
"63",-0.23733132116002,0.0636405321763422,0,1.99056628709045,100,0,0
"64",-0.219214408799864,0.0527725064657874,0,1.65572294657747,100,0,0
"65",-0.29660293958271,0.0419296158794508,0,1.38375821853451,100,0,0
"66",0.0833315596885819,0.0426872241819634,0,1.15186273645124,100,0,0
"67",0.287877360156603,0.0599182260413439,0,0.953919666827319,100,0,0
"68",0.0120503035959294,0.0563584243801952,0,0.793163889213468,100,0,0
"69",0.272087907018846,0.0778549311899766,0,0.656780560486839,100,0,0
"70",0.132111801960975,0.0758031175821816,0,0.54877311224535,100,0,0
