"","y","N","m","z","n1","n2","n3"
"1",0.163664549632405,1.48474204785235,0,0.0251489466245317,100,0,0
"2",-0.0808523338476435,1.15900295014891,0,0.0443532955166801,100,0,0
"3",-0.341309972584101,0.677255959987512,0,-0.0395431694518471,100,0,0
"4",0.356441366231797,0.99752573133121,0,-0.0401539758278312,100,0,0
"5",0.00771115660061364,1.06308920205325,0,-0.0794382959428536,100,0,0
"6",-0.139282851678666,0.832092990179259,0,-0.0489522747730065,100,0,0
"7",-0.276930999956721,0.813830312141318,0,-0.0588713997506532,100,0,0
"8",0.0679061307164886,0.860690323178136,0,-0.0358328246626178,100,0,0
"9",0.0911109351647166,0.746879857634683,0,-0.0663390271160292,100,0,0
"10",-0.0170157006268628,0.659213664723646,0,0.00402131085643455,100,0,0
"11",-0.170863090784288,0.633430737212214,0,-0.0132863245558579,100,0,0
"12",0.201431792325763,1.03120685689976,0.05,0.149731578538673,100,0,0
"13",0.0263378341549423,1.28011364675904,0.1,0.353071368299398,94,6,0
"14",-0.0603612484903513,1.0411753317357,0.15,0.563878265322514,88,12,0
"15",-0.192433515936818,1.02171470106455,0.2,0.705593584810312,76,22,2
"16",-0.186573787058135,1.03901554979375,0.2,0.804144570920564,80,19,1
"17",0.0371532387321004,1.44218761143444,0.2,0.828013734571442,67,27,6
"18",-0.315700242619444,1.40658476244421,0.2,0.944793808915637,70,29,1
"19",-0.233941917154053,1.20405181619477,0.2,1.04096730354581,62,34,4
"20",0.0186560616587785,1.44815845864373,0.2,1.02352848143157,64,32,4
"21",0.0133911392910639,1.89665821789221,0.2,1.04361848347591,79,20,1
"22",-0.465622026463187,1.04019795357889,0.2,1.06544215995529,83,17,0
